,BME280_Humidity,BME280_Pressure,BME280_Temp,Intensity,Potato_Area,Spinach_Area
29,0.626527385116681,0.4071340713407254,0.9582788441257113,0.8180583073874895,0.030427383089529157,0.22866950481283965
30,0.6194355263788417,0.39975399753996477,0.9591225479856565,0.8341919048966886,0.019582837134071558,0.16718845933315404
31,0.611624898174327,0.38991389913897534,0.9605568445475633,0.8502688932918202,0.000337711736371554,0.00968656920898938
32,0.6020892232497979,0.37920555676144907,0.9627504745834202,0.8656665723181434,0.0003154938589786886,0.004627632854163601
33,0.5911639273563674,0.36835250705449174,0.966673697532165,0.8823662609680158,0.00037326034020013866,0.003546837023092497
34,0.5800469596051582,0.3557629693943867,0.9713140687618637,0.9012737050665159,0.27833445903912124,0.19738224145892214
35,0.5760218505917881,0.33499746762173677,0.965745623286226,0.8529861307670535,0.2810672579584437,0.22270229402720765
36,0.5724759212228665,0.3169090514434252,0.960936511284539,0.8131333144636287,0.23608716517658768,0.2229331682540327
37,0.5500023958982219,0.3094566239779861,0.9723265133937983,0.855533540900085,0.2174641403458879,0.24697199571740994
38,0.5287747376491454,0.3013530135301197,0.9837587006960556,0.8780073591848289,0.2950689642914274,0.1351705171075265
39,0.5144472662801275,0.29303234208811907,0.9857414047669261,0.8615907161052929,0.28975222623131475,0.11261334402289461
40,0.5026594470266892,0.2857969756168142,0.9856992195739296,0.8437022360600057,0.3103904125415474,0.11095916824388437
41,0.4937946236043881,0.2794298531220955,0.9822822189411512,0.8198131899235779,0.2603646398037717,0.09469395211008895
42,0.48598399539987336,0.2745821575862916,0.9786964775363843,0.795810925559015,0.4655711771920158,0.27877682327212205
43,0.4782692031242495,0.2712538890094766,0.9752794769036067,0.7728276252476649,0.4558975133751622,0.28144583081739627
44,0.4722315396041966,0.2670573764561,0.9702594389369332,0.7512029436739315,0.4593968290645385,0.29253286786382987
45,0.4637979778618983,0.27819984082189475,0.9719468466568234,0.7721483158788567,0.40205470930129217,0.27379146222035045
46,0.4673918251952654,0.2858693292814927,0.9562961400548404,0.6871214265496745,0.34468370629743517,0.2591956443420592
47,0.46873352819972036,0.29469647637651425,0.9454545454545449,0.6255307104443815,0.29461127601713444,0.23695306910496913
48,0.4722315396041966,0.30583894074233364,0.933347395064332,0.5647325219360317,0.21241846038996817,0.2061351654429487
49,0.4790358905553694,0.31698140510815304,0.9199325036912037,0.5001415227851684,0.13280958390359218,0.16244919498470142
50,0.4862235852221005,0.329136820779965,0.9071925754060315,0.43860741579394286,0.06328540196583779,0.12437524419389376
51,0.49647802961330206,0.34288401707546895,0.8921746466990074,0.38341352957826214,0.06831552940758252,0.10084129553423281
52,0.5075470794000679,0.3582953476593187,0.8767770512550083,0.322728559298047,0.025586107605623788,0.060552474413554096
53,0.5186161291868316,0.37717965414943927,0.8617591225479845,0.2806113784319276,0.03486873678036295,0.059146932417278524
54,0.5293976711869289,0.396787497286715,0.8470364901919415,0.23696575148598922,0.11782140381436519,0.4856553529838591
55,0.5414729982270358,0.4168294624122591,0.8304998945370163,0.2009623549391453,0.023517623220348022,0.16845953612039963
56,0.5331831903780737,0.4297807683959047,0.8283906348871531,0.22134163600339665,0.010320204048985976,0.07789087514017363
57,0.5244142028846625,0.44034440344399994,0.828643746045137,0.23022926691197296,0.01908293489273209,0.15352374960041
58,0.5155972974268057,0.45040156283909893,0.829782746256063,0.23724879705632618,0.003468210661026288,0.0337279337517823
59,0.5097513057645325,0.46118225888137776,0.8283484496941563,0.2412114350410416,0.028974333908035763,0.14230478442436206
60,0.5055824428578294,0.47095000361763933,0.8250580046403697,0.2392867251627512,0.07093057357672278,0.5512642266728233
61,0.5024677751689126,0.48259894363640565,0.8195739295507263,0.23741862439852812,0.13443593252874994,0.7223597883060936
62,0.4914945613110366,0.49460965197878654,0.8203332630246778,0.2412114350410416,0.10981185901423722,0.08646874064451965
63,0.4810963630264988,0.5060415310034433,0.8218519299725787,0.2457401641664309,0.12029425356819111,0.08998005855579291
64,0.47381283243087874,0.5182693003399831,0.8207551149546496,0.24019247098782898,0.11891896695757274,0.07739107049528865
65,0.4611145718529884,0.5332465089355891,0.8203754482176743,0.26187376167562987,0.08161070723947317,0.0927378638806152
66,0.44851214720398686,0.5468489979016374,0.8186036701117895,0.27930936880837826,0.19006949752048488,0.15342734058261492
67,0.45354353347069776,0.5506837421314488,0.8014342965619052,0.21534106991225582,0.08889594923659373,0.13046930895030875
68,0.458718673630745,0.5555314376672527,0.7827884412571173,0.17271440701953025,0.1612484669664599,0.21041775549658256
69,0.46068331017298353,0.5606685478618693,0.7678126977430909,0.14627795075007077,0.08588320506212119,0.113087777873623
70,0.46336671618189645,0.565226828738811,0.7527103986500729,0.1198981035946788,0.07825358596541121,0.16958092522212131
71,0.46456466529301715,0.5708704145864238,0.7387470997679806,0.10183979620718943,0.04990135262437568,0.09076655317464748
72,0.4674397431597088,0.576875768757602,0.7227167264290227,0.08332861590716116,0.09814969517072217,0.16659224567047398
73,0.4485600651684303,0.5616091455031339,0.7265133937987761,0.11769034814605145,0.06933532997991504,0.1483075143218133
74,0.42541568834155763,0.544967802619108,0.7339379877662936,0.15171242570053786,0.5163256963082775,0.272840057439478
75,0.40428386602137,0.5127704218217766,0.7334317654503273,0.14610812340786863,0.5649917349496099,0.27202565494705117
76,0.3812832430878317,0.4829607119599462,0.7341067285382833,0.15510897254457975,0.41150619434421715,0.252051228707561
77,0.3569888351142828,0.4532957094275962,0.7337270618013089,0.15471270874610818,0.5174943566591422,0.29455999431694213
78,0.33149647802961224,0.42124303595967116,0.7337270618013089,0.15499575431644494,0.3194841897584472,0.24464549389324985
79,0.30399156643825775,0.38984154547417343,0.7349082472052322,0.15714690065100478,0.49266587867261513,0.31187302424940505
80,0.27744501413579975,0.3571376890238458,0.7339801729592923,0.1568072459666007,0.9318066689180783,0.3714284264526048
81,0.2525276726244663,0.3232761739381439,0.7309428390634891,0.1498443249363148,0.6456804002772791,0.35521395190712257
82,0.22856869040203245,0.29093408581138147,0.725374393587851,0.1465043872063402,0.4918304864826434,0.2831431369464727
83,0.20523264171738012,0.25663844873738645,0.7182450959713147,0.14339088593263508,0.6404547555144772,0.3848597248791082
84,0.18342996789496552,0.2215469213515578,0.708458131195951,0.14310784036229832,0.760871207408329,0.44912394647777265
85,0.14001629210791194,0.1928225164604478,0.7364269141531331,0.26164732521936046,0.8728004301381064,0.5309675913475443
86,0.11759068474771173,0.16417046523406567,0.7363003585741407,0.2354939145202377,1.0,0.6266890606209755
87,0.09396712827639186,0.1371825482960787,0.7373549883990721,0.23645626945938303,0.9710634364835321,0.6120881685838531
88,0.07000814605395494,0.11214818030532435,0.7383252478380089,0.2275120294367394,0.9186692380156769,0.5591545436555255
89,0.047247112942641764,0.08581144634974004,0.7411938409618218,0.2310217945089159,0.9447285864097688,0.5782257696230407
90,0.02434232593799431,0.05925765140004619,0.7442733600506218,0.22536088310217955,0.8783971134533691,0.5404258234091244
91,0.00709185873784132,0.029954417191236753,0.738789284960978,0.19382960656665724,0.7236162705959723,0.4837119501514636
92,0.0,0.0,0.7255009491668412,0.16133597509198983,0.6723774017525461,0.44816746753806885
93,0.048972159662658186,0.01866724549598633,0.6581733811432176,0.10772714407019522,0.558053091839818,0.39976760352552554
94,0.09296085102304785,0.034802112726991276,0.5965408141742239,0.06917633739031988,0.43754776843639465,0.3588724204245041
95,0.14126215918347704,0.04406338181025659,0.5354566547141939,0.029549957543164414,0.5039458950249729,0.38919305652105524
96,0.1806986439216061,0.048911077346035794,0.4834844969415724,0.00486838380979339,0.5739033255718882,0.43039776331078716
97,0.22238727298864325,0.05057521163448034,0.43286226534486266,0.0,0.6607441211496419,0.49995433257051813
98,0.2522880828022422,0.042905723174833,0.39590803627926446,0.0022643645626946583,0.7427258669415758,0.5645280778578932
99,0.2754803775935592,0.03451269806812921,0.36696899388314613,0.0309651853948486,0.7292218410621922,0.5867681160155676
100,0.295174660980402,0.024817306996570802,0.3405188778738659,0.07438437588451734,0.7210367750306607,0.5417806238170867
101,0.31520437011835784,0.013964257289588807,0.31335161358363184,0.09759411265213706,0.6370531984856295,0.5055587409997108
102,0.3302985289184916,0.000361768323540567,0.2901919426281373,0.100707613925842,0.5777536837240718,0.47243716922827117
103,0.3616847956298797,0.006945951812418137,0.2520143429656189,0.06544013586187372,0.5478328682390999,0.464658483739858
104,0.3991087258613238,0.0413862962158195,0.2345074878717571,0.10048117746957255,0.493354632871794,0.44032281798484857
105,0.4435765968661638,0.07785254323123064,0.20860577937144142,0.05377865836399655,0.42132205257638505,0.4056536277698565
106,0.4886674014087863,0.11547644888206537,0.1807635519932509,0.012567223322954959,0.3577500399921793,0.38530117669743297
107,0.5347644832047528,0.1536068301858717,0.15127610208816797,0.01998301726577977,0.16622527150246175,0.28245812550424454
108,0.582730365614068,0.1915201504955685,0.12296983758700746,0.04228700820832151,0.21214073692255736,0.317497729313923
109,0.6247065024677758,0.23037406844650532,0.10124446319341915,0.05711859609397112,0.17920939905085229,0.30514215255965943
110,0.6581053236858488,0.27103682801529305,0.08858890529424158,0.0692895556184545,0.17381712020760384,0.29768060199820373
111,0.6901145239350237,0.3106142826133357,0.0776207551149546,0.11638833852250209,0.1856614706457404,0.31476275770384166
112,0.7199674157841771,0.3501917372114523,0.06838219784855507,0.14712708746108125,0.2017894278452214,0.32719698391999064
113,0.7478556710910931,0.3898415454742228,0.06032482598607884,0.15567506368525327,0.15696041662963686,0.29564332722742886
114,0.7498682255977761,0.4216048042832858,0.08458131195950212,0.23622983300311357,0.1445450667425037,0.2776782678851413
115,0.7703771143801822,0.4456262209680476,0.07222105041130573,0.18313048400792536,0.14020813707541635,0.29120090117060843
116,0.7960611433226324,0.470154113305781,0.060662307530057316,0.14576846872346455,0.14913305842413038,0.2984721707758896
117,0.8217930902295272,0.49504377396710436,0.04733178654292371,0.10382111519954713,0.14130125664314533,0.30903403238328164
118,0.8485792323542093,0.5190651906518414,0.03227167264290265,0.07540333993772995,0.14024368567924494,0.316363654815123
119,0.871963199003306,0.5440995586425712,0.01738029951487038,0.03815454288140396,0.2046266507882903,0.35405450661416604
120,0.8939096267190569,0.5702192316039966,0.004851297194684747,0.016869515992074636,0.19107152379090311,0.3256645879529321
121,0.9102975705592032,0.5987989291657002,0.0016452225268932719,0.022756863855080633,0.18076909404383143,0.34126508927982463
122,0.924385452105995,0.6282468707039407,0.0,0.02462496461930371,0.17753639288316952,0.331550612197263
123,0.8825530691456246,0.609434917878548,0.05125500949166899,0.04562694593829608,0.2512997458274826,0.37901429390542785
124,0.844410369447507,0.5929382823239778,0.0983758700696057,0.0614208887630908,0.14478057624286805,0.323584182832091
125,0.8080406344338494,0.5815064032992964,0.14300780426070475,0.06125106142088886,0.14620696397149002,0.31432638004434815
126,0.7747855671091105,0.5779610737283224,0.19569711031428,0.12476648740447219,0.1049616963793747,0.28111093633452916
127,0.7409075662465872,0.5768034150929235,0.2442522674541239,0.15097650721766204,0.12023648708696966,0.3091786459099743
128,0.7171881738463763,0.5846176108819279,0.2797721999578149,0.16626096801585052,0.15859343061801248,0.3673031353227419
129,0.6952896640950709,0.5937341726357621,0.31305631723265204,0.17656382677611102,0.1888119656600487,0.312895467253916
130,0.6731515645215402,0.6038636856956137,0.3459185825775157,0.1729408434757997,0.12730177209790086,0.26852955951227186
131,0.6489529924768792,0.6128355401200416,0.3802995148702802,0.18833852250212282,0.13737313592008674,0.29869289668505206
132,0.6270544827255727,0.6211562115620421,0.4124868171271882,0.22496461930370798,0.14720454666642968,0.30768176905473493
133,0.6078872969476246,0.6292598220099332,0.4416367854882931,0.24749504670251915,0.11802803007411884,0.30418567361995563
134,0.5842158225118582,0.6102308081904063,0.44956760177177785,0.19977356354373055,0.09171317609000906,0.2863297086925415
135,0.5546025204849269,0.5895376600824349,0.4662307530056949,0.23124823096518535,0.08417687207834912,0.24042379374559184
136,0.5246058747424381,0.5679762679979513,0.4849187935034796,0.2586470421737899,0.13291845150281723,0.3545289404648944
137,0.4946571469643958,0.5473554735547324,0.5044083526682133,0.23911689782054907,0.13317395709283517,0.3371753172617809
138,0.47041065695529033,0.5357065335359167,0.5187935034802782,0.2359467874327766,0.11687047866195055,0.3121470288262963
139,0.4491829987062128,0.5228999348816775,0.5310693946424809,0.25745825077837536,0.09204644425090204,0.29711737036792724
140,0.4342805117638588,0.5094421532450603,0.537650284750053,0.28191338805547694,0.11428876130889959,0.2914444607945118
141,0.41837174756816176,0.4967802619202274,0.5447373971735926,0.2711576563826776,0.16894473969534846,0.4042404745353339
142,0.4004983468302262,0.4814412850010561,0.5557899177388741,0.28049816020379276,0.11664163452480404,0.31773367769957933
143,0.3805165556567148,0.4647999421170302,0.5716515503058431,0.32504953297480893,0.09543244876557473,0.28134942179960115
144,0.3841104029900799,0.4543086607336381,0.5591225479856575,0.29600905745825074,0.0901401503705942,0.2833613257762195
145,0.38861469164789814,0.44316619636781873,0.5482387681923647,0.28327200679309367,0.08456346314498497,0.2928982072996849
146,0.39690449949686013,0.4349902322551998,0.5348238768192365,0.27059156524200406,0.05693331081921758,0.2479234004982824
147,0.4091235804303032,0.4271760364661708,0.5194262813752374,0.2491933201245401,0.05533806722240984,0.28021281022138556
148,0.4226843643682013,0.42174951161269214,0.5044927230542079,0.2260401924709879,0.07693162226053572,0.15040314191914836
149,0.4385931285638993,0.417335938065132,0.48740771989031817,0.20379281064251348,0.04712633973800679,0.1053370002587821
150,0.43777852316833604,0.4191447796829829,0.49770090698164865,0.2501556750636852,0.044633493894527296,0.11342013527707444
151,0.4358138866260955,0.4195789016713007,0.5084159460029527,0.30948202660628366,0.048752688363164536,0.14112757957549588
152,0.43102209018160975,0.41921713334771077,0.521240244674119,0.36331729408434754,0.05451600575887382,0.18398646214423803
153,0.42555944223489395,0.41871065769473914,0.5346973212402442,0.4127370506651571,0.06638479586214252,0.22764452472891306
154,0.4185634194259415,0.41719123073577496,0.5485762497363423,0.45638267761109547,0.2119163363608894,0.3407196172054578
155,0.4098902678614211,0.4150929744590867,0.5634254376713763,0.48740447212001137,0.6959105774870692,0.9670002080405121
156,0.40984234989697566,0.409377034946746,0.5588272516346755,0.4562694593829608,0.6958128188265406,1.0
157,0.4120465762614403,0.40467404674042246,0.5536384728960128,0.4393433342768187,0.56514726009136,0.9723153894163196
158,0.4159758493459194,0.40076694884590797,0.5481965829993666,0.42207755448627227,0.4463927054264944,0.8816173373858949
159,0.4257511140926727,0.3988133998986507,0.5388736553469733,0.39241437871497303,0.30811085832103946,0.8287166944899709
160,0.43073458239493917,0.4225454019245751,0.5364690993461297,0.41245400509482016,0.27719246014112797,0.8121622513027903
161,0.43624514830609834,0.44627740395045024,0.533811432187302,0.43809793376733663,0.1646789072359183,0.689111362563871
162,0.439120226172791,0.47145647927061096,0.5352457287492083,0.46164732521936025,0.103079842164199,0.5483668819801397
163,0.4424265657194886,0.49656320092604384,0.5371862476270822,0.4857628078120578,0.3023453191375909,0.3242971021478914
164,0.4439599405817242,0.5204399102813992,0.5399704703649015,0.5026323238041326,0.4746116315031727,0.5240083825103894
165,0.4463558388039666,0.5450401562838605,0.54245939675174,0.5372771016133596,0.6412101633458346,0.6864677258127534
166,0.4474579519861995,0.5689168656391913,0.5470997679814388,0.5554486272289838,0.8172668455946392,0.9078710351791431
167,0.45124347117734526,0.5909847333767453,0.5504745834212195,0.5887347863005946,0.7934181760011375,0.9733327582619992
168,0.45972495088408594,0.6152232110556166,0.5422906559797512,0.566600622700255,0.7122895967010896,0.9174688066085844
169,0.46518759883080174,0.6375804934519586,0.5357941362581733,0.5560147183696578,0.5349842697428059,0.8484018936760759
170,0.46882936412861226,0.6568989219303721,0.5305631723265132,0.5556750636852534,0.4545422228541974,0.7982844268991308
171,0.4718961138530836,0.677447362708888,0.5270618013077409,0.5559015001415227,0.38554016103517535,0.794866980926237
172,0.46916478987972626,0.6980681571520821,0.5276523940097024,0.5673365411831305,0.31960416629636873,0.7253357824606625
173,0.468350184484164,0.7190507199189157,0.5264290234127823,0.5898103594678743,0.14133458345923464,0.5139133435154787
174,0.46791892280416014,0.7420591852976849,0.525332208394854,0.6045853382394566,0.05292964931302323,0.29999441842528557
175,0.46801475873305,0.7665870776354183,0.5243197637629194,0.6028870648174357,0.01423499404560886,0.02845588272604109
176,0.46734390723082203,0.7909702626437207,0.5247838008858889,0.5947353523917353,0.07223254119194468,0.11738812748316647
177,0.46652930183525976,0.8162940452933125,0.5255009491668419,0.5952448344183414,0.18707452764792662,0.20692166006180326
178,0.47237529349753393,0.8406772303016642,0.5206074667791603,0.58216812906878,0.07813138763975044,0.20876865387640364
179,0.451435143035125,0.8620939150567661,0.5433874709976796,0.6359467874327768,0.10441958017098879,0.19064122145151388
180,0.4564186113373925,0.8765646479993758,0.5271039865007379,0.5923011604868385,0.06098140808019765,0.18123373097824708
181,0.4617854233552174,0.8929165762245644,0.5119595022147226,0.5393716388338522,0.10949858694299781,0.25098058119415256
182,0.4695002156308392,0.909051443455594,0.4979540181396321,0.4904047551655817,0.030987273599829366,0.13476458440102093
183,0.4787483827686998,0.9255480790102135,0.48285171904661417,0.4427964902349279,0.02272666678516201,0.11109617053233001
184,0.48809238583544917,0.9431300195355041,0.4691837165155025,0.3998301726577981,0.10141350135973409,0.2838459079446105
185,0.4777900234798022,0.9594095940959648,0.4789706812908662,0.4707047834701389,0.007589626917402819,0.009070058910984032
186,0.4675834970530441,0.9709861804500526,0.4786331997468881,0.46934616473252183,0.007725155969499298,0.011954718206589303
187,0.4533518616129181,0.9824904131394373,0.4822611263446523,0.46719501839796196,0.4828922344074936,0.9107049528864353
188,0.4378264411327784,0.9921858042109957,0.4865640160303724,0.46702519105576,0.5392056664474503,0.9159490960386042
189,0.4177488140303792,1.0,0.4946635730858455,0.47947919615058016,0.4362369136702156,0.8486758982529671
